Date,Price,Open,High,Low,Volume,Chg
Sep 02-2015,40263.35,39858.00,40544.30,39656.05,12230.0,1.46
Sep 01-2015,39684.50,40199.00,40237.75,39020.20,18610.0,-1.75
Aug 31-2015,40392.20,41007.60,41449.00,39888.00,7630.0,-1.50
Aug 28-2015,41007.60,41550.00,41749.90,40699.00,16890.0,0.24
Aug 27-2015,40907.85,40500.00,41500.00,40500.00,17190.0,2.09
Aug 26-2015,40069.75,39900.00,40549.70,38822.60,24500.0,0.47
Aug 25-2015,39882.80,39880.00,40250.00,36679.05,30120.0,2.82
Aug 24-2015,38788.95,42700.00,42700.00,38000.20,24950.0,-10.60
Aug 21-2015,43388.60,43200.00,43603.05,41800.00,13180.0,-0.13
Aug 20-2015,43446.25,44074.00,44671.55,43210.00,12190.0,-1.38
Aug 19-2015,44053.80,44266.00,44500.00,43651.10,13200.0,-0.19
Aug 18-2015,44138.10,42942.90,44398.00,42671.10,13430.0,3.62
Aug 17-2015,42597.45,42600.00,43189.05,42200.00,9370.0,0.07
Aug 14-2015,42567.65,42088.00,42920.00,42030.00,13380.0,1.70
Aug 13-2015,41854.25,41690.00,42640.40,41591.95,13040.0,0.81
Aug 12-2015,41518.95,42000.00,42290.00,41301.00,17460.0,-2.40
Aug 11-2015,42540.95,44420.00,44600.00,41250.00,23910.0,-4.43
Aug 10-2015,44510.75,44901.00,45325.60,44250.00,9670.0,-0.92
Aug 07-2015,44922.40,44801.00,45499.00,44621.05,18020.0,0.35
Aug 06-2015,44764.75,45384.00,45444.00,44590.00,13220.0,-1.37
Aug 05-2015,45384.65,45699.90,46399.00,44952.00,31510.0,-0.69
Aug 04-2015,45699.90,42699.00,46079.95,42500.00,51030.0,7.39
Aug 03-2015,42554.70,41399.95,42750.00,40910.00,29750.0,4.20
Jul 31-2015,40839.25,39550.00,41179.95,39240.00,16850.0,3.65
Jul 30-2015,39402.70,39777.00,39809.95,39256.00,7530.0,-0.26
Jul 29-2015,39504.85,39445.00,39800.00,39301.00,10510.0,0.56
Jul 28-2015,39286.10,39387.00,39570.90,38911.05,14640.0,0.77
Jul 27-2015,38986.10,38700.00,40100.00,38001.00,66490.0,1.18
Jul 24-2015,38531.55,38155.30,39199.95,38155.30,22730.0,1.15
Jul 23-2015,38094.25,36524.95,38299.95,36524.95,19860.0,4.77
Jul 22-2015,36358.45,36299.85,36546.95,36200.00,6340.0,0.56
Jul 21-2015,36154.85,36580.00,36845.00,36011.25,8270.0,-1.21
Jul 20-2015,36598.50,36370.00,36750.00,36206.10,6500.0,1.05
Jul 17-2015,36217.70,36199.00,36399.00,36110.00,8250.0,0.32
Jul 16-2015,36101.30,35900.00,36268.00,35600.00,7770.0,1.28
Jul 15-2015,35646.80,35600.00,35888.00,35520.00,6460.0,0.45
Jul 14-2015,35486.10,35948.85,35948.85,35350.00,5500.0,-0.64
Jul 13-2015,35714.50,35400.00,35790.00,34851.30,10800.0,1.46
Jul 10-2015,35199.85,35299.00,35600.00,35080.95,4550.0,0.10
Jul 09-2015,35166.30,34999.00,35500.00,34999.00,6620.0,0.68
Jul 08-2015,34928.05,35100.00,35350.00,34699.95,7930.0,-0.50
Jul 07-2015,35102.20,35000.00,35500.65,34837.00,10000.0,0.76
Jul 06-2015,34837.60,34000.00,34939.95,33787.45,6110.0,-0.07
Jul 03-2015,34860.80,35000.00,35198.00,34660.05,5850.0,0.15
Jul 02-2015,34807.90,34850.00,35235.00,34693.85,9760.0,0.15
Jul 01-2015,34756.35,34199.00,35170.00,34031.15,13240.0,1.54
Jun 30-2015,34230.85,33000.00,34400.05,32920.25,8840.0,3.01
Jun 29-2015,33229.45,33300.00,33500.00,32600.95,7180.0,-1.52
Jun 26-2015,33742.65,33780.00,33970.00,33500.00,6290.0,-0.05
Jun 25-2015,33760.35,33600.50,34030.00,33500.00,9510.0,-0.14
Jun 24-2015,33807.50,34227.00,34549.00,33565.15,5740.0,-1.23
Jun 23-2015,34227.45,33850.00,34440.00,33814.00,12200.0,1.23
Jun 22-2015,33811.50,33300.00,33950.00,32900.00,9400.0,1.76
Jun 19-2015,33225.35,33000.05,33673.40,33000.05,5980.0,0.66
Jun 18-2015,33006.35,33150.00,33350.00,32810.00,4860.0,-0.08
Jun 17-2015,33032.55,32446.55,33534.95,32446.55,14040.0,1.95
Jun 16-2015,32401.25,32200.00,32490.00,31901.00,5570.0,0.57
Jun 15-2015,32219.15,31910.10,32490.30,31502.05,7450.0,1.07
Jun 12-2015,31878.05,31995.00,32149.90,31360.00,8510.0,0.07
Jun 11-2015,31856.40,33535.00,33750.00,31680.00,14730.0,-4.29
Jun 10-2015,33285.15,33000.00,33475.15,32900.00,9220.0,1.59
Jun 09-2015,32765.30,33715.00,34059.00,32502.00,10190.0,-3.15
Jun 08-2015,33832.35,34353.40,34399.00,33761.00,4930.0,-1.52
Jun 05-2015,34353.40,34500.00,34785.95,34200.00,3940.0,-1.02
Jun 04-2015,34706.75,34899.00,34999.90,34000.00,7350.0,-0.12
Jun 03-2015,34748.90,34799.00,34989.00,33879.95,8630.0,0.39
Jun 02-2015,34613.30,36150.00,36199.00,34343.00,9300.0,-3.93
Jun 01-2015,36029.30,36200.00,36380.00,35860.50,5400.0,0.43
May 29-2015,35874.30,35310.00,36002.00,35310.00,7510.0,1.39
May 28-2015,35381.70,35750.00,36000.00,35280.00,6440.0,-1.01
May 27-2015,35740.95,35590.00,35946.95,35118.35,7340.0,0.51
May 26-2015,35559.10,35800.00,35980.00,35501.00,4580.0,-0.04
May 25-2015,35572.25,35675.00,36100.00,35500.00,6350.0,-0.29
May 22-2015,35675.50,35991.00,36001.00,35580.05,5130.0,-0.24
May 21-2015,35762.85,36090.00,36270.00,35645.00,6130.0,-0.44
May 20-2015,35922.00,36351.00,36534.95,35656.00,10330.0,-0.82
May 19-2015,36219.70,37100.00,37277.55,36001.10,11900.0,-2.60
May 18-2015,37187.25,36450.00,37350.00,36450.00,10930.0,1.85
May 15-2015,36513.55,36687.00,36800.00,36300.00,5530.0,0.17
May 14-2015,36452.25,36589.00,36589.00,35400.00,8300.0,0.86
May 13-2015,36140.55,35550.00,36330.00,35261.00,11070.0,2.08
May 12-2015,35402.65,36705.00,36848.95,35205.55,7860.0,-3.58
May 11-2015,36715.50,36102.00,36873.45,36011.15,8450.0,2.26
May 08-2015,35902.45,35288.00,36150.00,35286.95,7340.0,2.57
May 07-2015,35003.10,36299.85,36300.05,34702.00,18140.0,-3.69
May 06-2015,36345.70,37690.00,37850.00,36160.90,10910.0,-4.05
May 05-2015,37881.80,37813.00,38098.90,37640.45,4730.0,0.18
May 04-2015,37813.30,37000.00,37950.00,36801.00,11180.0,3.13
Apr 30-2015,36664.15,36924.00,37089.00,36402.15,16100.0,-0.98
Apr 29-2015,37025.60,37350.00,37625.00,36880.00,9520.0,-0.78
Apr 28-2015,37315.15,37185.55,38049.95,36675.05,18750.0,0.45
Apr 27-2015,37148.25,38900.00,39199.90,37000.00,13350.0,-4.61
Apr 24-2015,38944.55,40255.00,40388.00,38701.05,20820.0,-2.67
Apr 23-2015,40014.25,38980.00,40609.00,38950.50,49520.0,3.29
Apr 22-2015,38739.90,39389.00,39499.00,38201.50,13940.0,-0.84
Apr 21-2015,39068.40,40000.00,40332.95,38925.10,10450.0,-2.11
Apr 20-2015,39911.55,41390.00,41390.00,39753.05,8570.0,-2.69
Apr 17-2015,41014.45,41684.25,41884.60,40700.05,6620.0,-1.31
Apr 16-2015,41559.55,41501.00,41740.00,41009.65,5890.0,-0.00
Apr 15-2015,41561.05,41950.00,41979.95,41405.05,4890.0,-0.70
Apr 13-2015,41856.10,41499.00,41990.00,41300.00,8460.0,1.28
Apr 10-2015,41326.90,40900.00,41450.00,40450.15,8440.0,1.21
Apr 09-2015,40831.25,40940.00,41109.90,40500.05,6550.0,-0.08
Apr 08-2015,40865.15,40924.00,41093.00,40550.00,7300.0,0.62
Apr 07-2015,40612.20,39850.00,40753.70,39547.30,9170.0,1.81
Apr 06-2015,39891.35,39986.00,40080.00,39516.10,4780.0,0.85
Apr 01-2015,39557.00,38850.00,39660.40,38405.30,7710.0,2.08
Mar 31-2015,38750.65,38999.00,39450.00,38551.50,9710.0,-0.20
